27.653101	0.0	0.0	
27.608485	0.481908	0.0	
27.484442	0.959778	0.0	
27.302219	1.430849	0.0	
27.082003	1.893758	0.0	
26.838124	2.348032	0.0	
26.579692	2.793638	0.0	
26.31234	3.230749	0.0	
26.039576	3.659624	0.0	
25.763623	4.080557	0.0	
25.485921	4.493855	0.0	
25.207411	4.899824	0.0	
24.928719	5.298763	0.0	
24.650254	5.690959	0.0	
24.372282	6.076692	0.0	
24.09497	6.456228	0.0	
23.818408	6.829819	0.0	
23.542639	7.197707	0.0	
23.267663	7.560122	0.0	
22.993452	7.917281	0.0	
22.719958	8.269388	0.0	
22.447113	8.616639	0.0	
22.174838	8.959216	0.0	
21.903043	9.29729	0.0	
21.63163	9.631022	0.0	
21.360495	9.960562	0.0	
21.089528	10.28605	0.0	
20.818615	10.607614	0.0	
20.547642	10.925375	0.0	
20.276488	11.239441	0.0	
20.005034	11.549912	0.0	
19.733157	11.856877	0.0	
19.460736	12.160418	0.0	
19.187648	12.460604	0.0	
18.913769	12.757498	0.0	
18.638976	13.051152	0.0	
18.363148	13.341608	0.0	
18.086163	13.628901	0.0	
17.8079	13.913056	0.0	
17.528239	14.194088	0.0	
17.247064	14.472005	0.0	
16.964258	14.746805	0.0	
16.679708	15.018477	0.0	
16.393302	15.287001	0.0	
16.10493	15.55235	0.0	
15.814488	15.814488	0.0	
15.521871	16.073368	0.0	
15.226982	16.328939	0.0	
14.929724	16.581139	0.0	
14.630007	16.829898	0.0	
14.327743	17.075139	0.0	
14.02285	17.316778	0.0	
13.715252	17.554722	0.0	
13.404878	17.788873	0.0	
13.091661	18.019125	0.0	
12.775542	18.245365	0.0	
12.45647	18.467476	0.0	
12.134397	18.685332	0.0	
11.809285	18.898807	0.0	
11.481103	19.107765	0.0	
11.149828	19.312069	0.0	
10.815444	19.511577	0.0	
10.477943	19.706144	0.0	
10.137327	19.895625	0.0	
9.793606	20.079868	0.0	
9.446799	20.258725	0.0	
9.096932	20.432044	0.0	
8.744043	20.599674	0.0	
8.388176	20.761465	0.0	
8.029387	20.917269	0.0	
7.667738	21.066938	0.0	
7.303302	21.210328	0.0	
6.936158	21.347299	0.0	
6.566396	21.477713	0.0	
6.194113	21.601438	0.0	
5.819413	21.718346	0.0	
5.44241	21.828314	0.0	
5.063223	21.931227	0.0	
4.681978	22.026975	0.0	
4.298809	22.115455	0.0	
3.913854	22.19657	0.0	
3.527258	22.270233	0.0	
3.139171	22.336362	0.0	
2.749746	22.394885	0.0	
2.359142	22.445737	0.0	
1.96752	22.488862	0.0	
1.575046	22.524211	0.0	
1.181887	22.551746	0.0	
0.788212	22.571436	0.0	
0.394192	22.583258	0.0	
0.0	22.587201	0.0	
-0.394192	22.583258	0.0	
-0.788212	22.571436	0.0	
-1.181887	22.551746	0.0	
-1.575046	22.524211	0.0	
-1.96752	22.488862	0.0	
-2.359142	22.445737	0.0	
-2.749746	22.394885	0.0	
-3.139171	22.336362	0.0	
-3.527258	22.270233	0.0	
-3.913854	22.19657	0.0	
-4.298809	22.115455	0.0	
-4.681978	22.026975	0.0	
-5.063223	21.931227	0.0	
-5.44241	21.828314	0.0	
-5.819413	21.718346	0.0	
-6.194113	21.601438	0.0	
-6.566396	21.477713	0.0	
-6.936158	21.347299	0.0	
-7.303302	21.210328	0.0	
-7.667738	21.066938	0.0	
-8.029387	20.917269	0.0	
-8.388176	20.761465	0.0	
-8.744043	20.599674	0.0	
-9.096932	20.432044	0.0	
-9.446799	20.258725	0.0	
-9.793606	20.079868	0.0	
-10.137327	19.895625	0.0	
-10.477943	19.706144	0.0	
-10.815444	19.511577	0.0	
-11.149828	19.312069	0.0	
-11.481103	19.107765	0.0	
-11.809285	18.898807	0.0	
-12.134397	18.685332	0.0	
-12.45647	18.467476	0.0	
-12.775542	18.245365	0.0	
-13.091661	18.019125	0.0	
-13.404878	17.788873	0.0	
-13.715252	17.554722	0.0	
-14.02285	17.316778	0.0	
-14.327743	17.075139	0.0	
-14.630007	16.829898	0.0	
-14.929724	16.581139	0.0	
-15.226982	16.328939	0.0	
-15.521871	16.073368	0.0	
-15.814488	15.814488	0.0	
-16.10493	15.55235	0.0	
-16.393302	15.287001	0.0	
-16.679708	15.018477	0.0	
-16.964258	14.746805	0.0	
-17.247064	14.472005	0.0	
-17.528239	14.194088	0.0	
-17.8079	13.913056	0.0	
-18.086163	13.628901	0.0	
-18.363148	13.341608	0.0	
-18.638976	13.051152	0.0	
-18.913769	12.757498	0.0	
-19.187648	12.460604	0.0	
-19.460736	12.160418	0.0	
-19.733157	11.856877	0.0	
-20.005034	11.549912	0.0	
-20.276488	11.239441	0.0	
-20.547642	10.925375	0.0	
-20.818615	10.607614	0.0	
-21.089528	10.28605	0.0	
-21.360495	9.960562	0.0	
-21.63163	9.631022	0.0	
-21.903043	9.29729	0.0	
-22.174838	8.959216	0.0	
-22.447113	8.616639	0.0	
-22.719958	8.269388	0.0	
-22.993452	7.917281	0.0	
-23.267663	7.560122	0.0	
-23.542639	7.197707	0.0	
-23.818408	6.829819	0.0	
-24.09497	6.456228	0.0	
-24.372282	6.076692	0.0	
-24.650254	5.690959	0.0	
-24.928719	5.298763	0.0	
-25.207411	4.899824	0.0	
-25.485921	4.493855	0.0	
-25.763623	4.080557	0.0	
-26.039576	3.659624	0.0	
-26.31234	3.230749	0.0	
-26.579692	2.793638	0.0	
-26.838124	2.348032	0.0	
-27.082003	1.893758	0.0	
-27.302219	1.430849	0.0	
-27.484442	0.959778	0.0	
-27.608485	0.481908	0.0	
-27.653101	0.0	0.0	
-27.608485	-0.481908	0.0	
-27.484442	-0.959778	0.0	
-27.302219	-1.430849	0.0	
-27.082003	-1.893758	0.0	
-26.838124	-2.348032	0.0	
-26.579692	-2.793638	0.0	
-26.31234	-3.230749	0.0	
-26.039576	-3.659624	0.0	
-25.763623	-4.080557	0.0	
-25.485921	-4.493855	0.0	
-25.207411	-4.899824	0.0	
-24.928719	-5.298763	0.0	
-24.650254	-5.690959	0.0	
-24.372282	-6.076692	0.0	
-24.09497	-6.456228	0.0	
-23.818408	-6.829819	0.0	
-23.542639	-7.197707	0.0	
-23.267663	-7.560122	0.0	
-22.993452	-7.917281	0.0	
-22.719958	-8.269388	0.0	
-22.447113	-8.616639	0.0	
-22.174838	-8.959216	0.0	
-21.903043	-9.29729	0.0	
-21.63163	-9.631022	0.0	
-21.360495	-9.960562	0.0	
-21.089528	-10.28605	0.0	
-20.818615	-10.607614	0.0	
-20.547642	-10.925375	0.0	
-20.276488	-11.239441	0.0	
-20.005034	-11.549912	0.0	
-19.733157	-11.856877	0.0	
-19.460736	-12.160418	0.0	
-19.187648	-12.460604	0.0	
-18.913769	-12.757498	0.0	
-18.638976	-13.051152	0.0	
-18.363148	-13.341608	0.0	
-18.086163	-13.628901	0.0	
-17.8079	-13.913056	0.0	
-17.528239	-14.194088	0.0	
-17.247064	-14.472005	0.0	
-16.964258	-14.746805	0.0	
-16.679708	-15.018477	0.0	
-16.393302	-15.287001	0.0	
-16.10493	-15.55235	0.0	
-15.814488	-15.814488	0.0	
-15.521871	-16.073368	0.0	
-15.226982	-16.328939	0.0	
-14.929724	-16.581139	0.0	
-14.630007	-16.829898	0.0	
-14.327743	-17.075139	0.0	
-14.02285	-17.316778	0.0	
-13.715252	-17.554722	0.0	
-13.404878	-17.788873	0.0	
-13.091661	-18.019125	0.0	
-12.775542	-18.245365	0.0	
-12.45647	-18.467476	0.0	
-12.134397	-18.685332	0.0	
-11.809285	-18.898807	0.0	
-11.481103	-19.107765	0.0	
-11.149828	-19.312069	0.0	
-10.815444	-19.511577	0.0	
-10.477943	-19.706144	0.0	
-10.137327	-19.895625	0.0	
-9.793606	-20.079868	0.0	
-9.446799	-20.258725	0.0	
-9.096932	-20.432044	0.0	
-8.744043	-20.599674	0.0	
-8.388176	-20.761465	0.0	
-8.029387	-20.917269	0.0	
-7.667738	-21.066938	0.0	
-7.303302	-21.210328	0.0	
-6.936158	-21.347299	0.0	
-6.566396	-21.477713	0.0	
-6.194113	-21.601438	0.0	
-5.819413	-21.718346	0.0	
-5.44241	-21.828314	0.0	
-5.063223	-21.931227	0.0	
-4.681978	-22.026975	0.0	
-4.298809	-22.115455	0.0	
-3.913854	-22.19657	0.0	
-3.527258	-22.270233	0.0	
-3.139171	-22.336362	0.0	
-2.749746	-22.394885	0.0	
-2.359142	-22.445737	0.0	
-1.96752	-22.488862	0.0	
-1.575046	-22.524211	0.0	
-1.181887	-22.551746	0.0	
-0.788212	-22.571436	0.0	
-0.394192	-22.583258	0.0	
0.0	-22.587201	0.0	
0.394192	-22.583258	0.0	
0.788212	-22.571436	0.0	
1.181887	-22.551746	0.0	
1.575046	-22.524211	0.0	
1.96752	-22.488862	0.0	
2.359142	-22.445737	0.0	
2.749746	-22.394885	0.0	
3.139171	-22.336362	0.0	
3.527258	-22.270233	0.0	
3.913854	-22.19657	0.0	
4.298809	-22.115455	0.0	
4.681978	-22.026975	0.0	
5.063223	-21.931227	0.0	
5.44241	-21.828314	0.0	
5.819413	-21.718346	0.0	
6.194113	-21.601438	0.0	
6.566396	-21.477713	0.0	
6.936158	-21.347299	0.0	
7.303302	-21.210328	0.0	
7.667738	-21.066938	0.0	
8.029387	-20.917269	0.0	
8.388176	-20.761465	0.0	
8.744043	-20.599674	0.0	
9.096932	-20.432044	0.0	
9.446799	-20.258725	0.0	
9.793606	-20.079868	0.0	
10.137327	-19.895625	0.0	
10.477943	-19.706144	0.0	
10.815444	-19.511577	0.0	
11.149828	-19.312069	0.0	
11.481103	-19.107765	0.0	
11.809285	-18.898807	0.0	
12.134397	-18.685332	0.0	
12.45647	-18.467476	0.0	
12.775542	-18.245365	0.0	
13.091661	-18.019125	0.0	
13.404878	-17.788873	0.0	
13.715252	-17.554722	0.0	
14.02285	-17.316778	0.0	
14.327743	-17.075139	0.0	
14.630007	-16.829898	0.0	
14.929724	-16.581139	0.0	
15.226982	-16.328939	0.0	
15.521871	-16.073368	0.0	
15.814488	-15.814488	0.0	
16.10493	-15.55235	0.0	
16.393302	-15.287001	0.0	
16.679708	-15.018477	0.0	
16.964258	-14.746805	0.0	
17.247064	-14.472005	0.0	
17.528239	-14.194088	0.0	
17.8079	-13.913056	0.0	
18.086163	-13.628901	0.0	
18.363148	-13.341608	0.0	
18.638976	-13.051152	0.0	
18.913769	-12.757498	0.0	
19.187648	-12.460604	0.0	
19.460736	-12.160418	0.0	
19.733157	-11.856877	0.0	
20.005034	-11.549912	0.0	
20.276488	-11.239441	0.0	
20.547642	-10.925375	0.0	
20.818615	-10.607614	0.0	
21.089528	-10.28605	0.0	
21.360495	-9.960562	0.0	
21.63163	-9.631022	0.0	
21.903043	-9.29729	0.0	
22.174838	-8.959216	0.0	
22.447113	-8.616639	0.0	
22.719958	-8.269388	0.0	
22.993452	-7.917281	0.0	
23.267663	-7.560122	0.0	
23.542639	-7.197707	0.0	
23.818408	-6.829819	0.0	
24.09497	-6.456228	0.0	
24.372282	-6.076692	0.0	
24.650254	-5.690959	0.0	
24.928719	-5.298763	0.0	
25.207411	-4.899824	0.0	
25.485921	-4.493855	0.0	
25.763623	-4.080557	0.0	
26.039576	-3.659624	0.0	
26.31234	-3.230749	0.0	
26.579692	-2.793638	0.0	
26.838124	-2.348032	0.0	
27.082003	-1.893758	0.0	
27.302219	-1.430849	0.0	
27.484442	-0.959778	0.0	
27.608485	-0.481908	0.0	
27.608485	-0.481908	0.0	
27.41486	0.0	1.0	
27.378136	0.477887	1.0	
27.273779	0.952421	1.0	
27.115539	1.421065	1.0	
26.918416	1.882319	1.0	
26.694694	2.335483	1.0	
26.453188	2.780342	1.0	
26.199891	3.216942	1.0	
